Date,flight prices,the florida keys,florida beach resorts,planning a trip,resorts florida,exercise,florida beach house,key florida,keys florida,hotels in florida,longboat key,weights,cay,family resorts,south beach miami,buying a house,shore excursions,island florida,longboat,destin florida rentals,florida homes for sale,key west florida,breakfast key west,hotels clearwater,suites orlando,vacation in florida,axles,clearwater beach florida,st petersburg beach,resort packages,key largo,marathon key,all inclusive aruba,family beach vacations,cruise prices,plan a,marathon florida,bed and breakfast key west,universal studios vacation,florida resorts,diet,lido key,beach houses for rent,florida disney,stanford summer,us virgin islands,hotels daytona,pine key,florida for sale,to do in cancun,vacation house rentals,florida cheap,cruise bahamas,diet snacks,vacation all inclusive,key west beaches,house key,homes for sale florida,hotels in san juan,key west,beach houses,all inclusive caribbean,high school internships,las vegas flights,siesta keys,inclusive resort,sirata beach,camping in florida,passport renewal,low carb meals,florida vacation spots,sirata beach resort,petersburg,body fat,high school summer programs,wedding sandals,living in florida,carb meals,treasure island florida,hawaii packages,hawaii flights,rentals florida keys,hopper pass,summer hockey camps,camp themes,creatine,all inclusive resort,rosacea,banyan,big pine key,hawaiian inn,sugar alcohol,bride dresses,rentals orlando,college summer programs,summer high,duck key,west florida,bavaro,miami beach hotels
2/7/10,0.53,0.421,0.089,0.643,1.053,0.481,0.314,0.288,1.272,0.768,0.081,-0.316,-0.272,0.789,1.305,-0.704,0.65,1.352,-0.026,-0.346,-0.116,1.59,1.999,0.442,2.217,0.357,0.32,0.704,-0.408,0.56,0.334,0.194,1.772,0.524,-0.33,0.131,1.123,2.216,0.349,1.114,-0.006,-0.334,0.667,0.139,0.763,0.7,0.78,0.744,0.678,1.826,1.074,2.972,0.854,-0.395,1.288,-0.083,0.917,0.404,1.188,0.523,0.013,1.928,0.72,1.007,0.04,0.061,-0.154,-0.075,1.587,-0.97,1.885,-0.186,-0.984,0.749,0.991,-0.158,-0.596,-1.028,0.386,-0.065,0.455,1.614,0.23,0.478,1.041,-0.011,0.083,0.81,-0.167,0.669,1.132,-0.258,1.206,1.517,0.623,1.062,-0.066,1.019,0.516,1.101
2/14/10,0.405,0.61,1.627,1.344,1.411,0.862,1.061,0.434,1.202,1.039,0.333,0.161,0.196,1.489,1.8,-0.055,1.992,1.659,0.249,-0.105,0.199,1.855,0.611,1.356,1.894,0.726,1.357,1.25,-0.261,0.969,0.262,0.965,2.078,1.183,0.185,1.139,1.359,0.787,1.097,1.018,0.295,-0.37,1.176,0.584,0.608,1.178,0.753,1.07,0.05,1.836,1.429,3.953,0.422,0.165,1.617,0.927,0.776,0.25,1.869,0.829,0.385,2.864,0.597,1.279,0.384,0.713,-0.084,1.569,2.047,-0.753,2.901,-0.014,-0.739,0.512,1.827,-0.261,-0.063,-0.704,0.743,0.286,0.548,1.546,0.413,1.529,1.209,0.151,0.737,0.85,0.205,0.987,0.7,-0.504,1.952,0.56,1.072,0.94,0.087,1.224,0.857,1.38
2/21/10,0.509,0.907,1.071,1.149,1.496,0.915,0.297,0.58,1.666,1.736,0.341,0.367,0.11,1.283,1.947,-0.146,1.383,1.568,0.196,-0.313,-0.364,1.704,0.239,0.559,1.885,1.198,0.962,1.155,0.366,0.861,0.191,0.004,1.774,0.831,-0.037,1.295,1.217,0.205,0.534,1.183,0.266,-0.241,1.336,1.094,1.133,3.49,1.46,1.887,-0.016,2.203,1.553,2.839,0.668,0.307,1.903,0.648,1.176,0.127,1.789,0.743,0.405,3.075,0.156,1.076,-0.098,0.678,0.146,0.855,2.074,-0.77,2.558,0.195,-0.899,0.396,1.365,-0.215,0.229,-0.711,0.799,-0.136,1.304,1.293,0.014,0.878,1.725,0.496,0.677,0.657,0.598,1.906,1.018,-0.268,1.603,0.809,0.965,0.844,0.498,1.137,1.073,1.202
2/28/10,0.825,0.62,1.362,1.595,1.318,1.021,0.165,0.513,1.353,1.216,0.489,0.256,0.112,1.123,2.142,-0.024,1.59,1.927,0.391,-0.078,-0.197,1.681,1.195,0.627,2.682,0.989,0.946,1.376,0.108,0.543,0.357,0.268,1.142,0.889,-0.086,1.103,1.102,1.234,0.517,0.832,0.257,0.148,1.27,0.951,1,1.547,0.993,0.621,0,2.136,1.309,3.304,0.242,-0.232,1.789,1.415,1.078,0.325,2.105,0.747,0.29,1.99,0.136,1.316,0.014,0.299,0.455,1.551,2.889,-0.775,2.433,0.452,-0.594,0.559,1.537,-0.018,-0.583,-0.741,0.89,-0.398,-0.211,1.273,0.691,1.415,1.542,0.549,0.339,2.351,0.2,0.6,1.609,-0.44,1.671,1.274,1.214,0.84,0.089,1.161,0.895,1.538
3/7/10,0.737,0.581,1.323,1.414,1.229,0.547,0.408,0.623,1.458,0.944,0.693,0.153,0.155,0.798,2.21,-0.006,1.488,2.056,0.524,0.067,-0.251,1.384,0.633,1.204,2.513,0.769,1.161,1.657,0.187,0.931,0.306,0.701,1.064,1.278,-0.378,0.906,1.381,0.664,0.385,0.7,0.319,-0.003,1.345,0.567,0.566,0.696,0.586,0.735,0.006,1.777,0.62,3.101,-0.51,0.157,1.612,0.888,0.549,0.21,1.577,0.63,0.347,1.655,0.492,1.537,0.419,0.366,0.108,1.173,2.681,-0.979,1.971,0.037,-0.35,0.097,1.053,0.443,-0.417,-0.877,1.172,-0.306,0.397,2.047,0.604,1.873,1.299,0.186,0.367,3.346,0.137,0.65,1.73,-0.477,1.974,0.593,1.147,0.978,0.521,0.847,0.435,1.054
3/14/10,-0.186,0.354,0.633,1.299,0.643,0.137,-0.1,0.445,0.711,0.634,0.384,-0.47,-0.099,0.424,1.76,0.005,1.095,1.896,0.293,0.061,0.055,1.239,0.311,0.693,2.122,0.533,1.04,1.46,0.441,0.909,0.182,-0.07,1.155,0.726,-0.588,0.874,0.622,0.712,-0.081,0.377,0.064,-0.527,1.37,0.365,0.912,0.496,0.16,0.271,0.14,1.548,0.902,3.02,-0.132,-0.512,0.271,0.376,0.401,0.064,1.237,0.118,0.291,0.919,0.464,0.565,0.244,0.096,0.006,0.815,2.187,-1.058,1.301,0.012,-0.459,-0.221,1.458,0.3,-0.78,-1.071,1.501,-0.002,0.034,1.05,-0.385,1.36,0.772,-0.376,0.077,3.694,0.2,0.212,0.667,-0.544,1.763,0.547,0.866,1.111,0.187,0.803,0.806,0.873
3/21/10,0.513,0.248,1.208,0.786,0.057,0.699,0.565,0.561,1.251,0.863,0.646,-0.041,-0.12,0.592,2.16,0.247,1.242,1.875,0.46,-0.406,-0.066,1.067,-0.272,0.661,1.894,0.998,1.272,1.56,-0.126,0.603,0.063,-0.25,0.67,0.864,-0.253,1.188,0.235,-0.031,-0.176,0.572,0.183,-0.151,1.464,1.112,0.508,0.349,-0.376,0.538,0.365,0.555,1.034,2.339,-0.84,0.41,0.566,0.793,0.318,-0.03,0.692,0.075,0.338,1.739,0.261,0.805,0.484,0.206,-0.012,1.308,2.075,-1.058,0.913,0.026,-0.125,0.145,1.164,-0.083,-0.449,-1.053,1.367,-0.128,0.014,0.827,-0.559,1.19,1.215,0.175,0.221,2.695,-0.119,0.568,0.48,-0.109,1.514,0.598,1.137,0.947,-0.014,0.613,0.609,0.935
3/28/10,0.101,0.134,0.936,1.064,0.3,0.339,0.201,0.542,1.353,0.697,0.764,-0.2,-0.256,0.365,1.333,0.101,0.708,1.774,0.658,-0.527,-0.337,0.71,0.254,1.333,1.13,-0.037,0.569,1.87,0.027,0.635,-0.018,0.518,0.745,0.453,-0.364,0.609,0.197,0.633,-0.353,0.196,-0.052,-0.49,0.831,-0.354,0.821,0.043,0.199,0.846,-0.395,0.431,0.625,1.978,-0.812,0.072,-0.2,0.584,-0.046,-0.163,0.352,-0.139,0.132,1.366,0.266,0.068,0.316,-0.235,-0.071,0.345,1.857,-0.868,0.846,-0.107,-0.167,0.171,1.242,-0.133,-0.177,-0.847,1.421,-0.128,0.288,1.674,-0.297,0.818,0.484,-0.078,-0.243,1.397,-0.257,0.892,0.892,-0.572,1.09,-0.926,1.41,0.843,1.343,0.195,0.471,0.493
4/4/10,0.289,0.123,0.677,0.906,-0.031,0.43,0.132,0.12,0.554,0.438,0.137,-0.052,-0.33,0.242,0.925,0.105,0.536,1.49,0.043,-0.727,-0.423,0.607,0.155,-0.073,0.802,0.064,0.776,0.878,0.426,-0.448,-0.308,-0.333,1.269,0.159,-0.648,1.139,0.103,0.479,0.28,0.135,0.278,-0.392,1.627,0.015,0.9,0.209,0.048,0.242,0.29,0.328,0.663,1.453,-0.905,-0.133,0.178,0.442,0.421,-0.117,0.556,-0.296,0.432,0.718,0.332,0.341,0.282,-0.429,-0.095,0.797,1.758,-0.628,0.818,-0.072,-0.672,0.281,0.819,-0.145,-1.003,-0.626,1.081,0.09,-0.006,1.757,-0.551,1.041,1.186,-0.217,-0.41,2.587,0.514,0.265,-0.034,-0.258,1.143,0.674,1.463,1.043,1.207,0.283,0.398,0.188
4/11/10,0.445,0.04,0.243,1.144,0.009,0.393,0.397,-0.109,0.567,0.36,-0.198,-0.216,-0.59,0.102,0.892,0.091,0.548,1.12,-0.247,-0.523,-0.159,0.573,0.005,-0.296,0.766,0.14,0.174,0.537,0.086,0.543,-0.58,-0.696,0.021,0.675,-0.473,1.023,-0.064,0.357,-0.231,-0.053,0.105,-0.227,1.024,-0.432,0.99,-0.058,-0.528,-0.415,-0.24,0.235,0.923,0.999,-0.036,-0.463,-0.342,0.254,-0.036,0.067,0.56,-0.398,0.268,0.789,0.118,0.516,-0.08,-0.529,-0.375,0.547,1.326,-0.765,1.106,-0.334,-0.665,0.309,1.259,-0.286,-0.862,-0.791,0.955,-0.517,0.435,1.435,-0.497,1.365,1.158,-0.067,-0.514,2.511,0.143,-0.424,-0.386,-0.269,0.967,0.452,0.81,1.009,-0.033,0.148,0.286,0.392
4/18/10,0.722,-0.004,0.47,0.89,-0.209,0.471,0.219,-0.158,0.058,0.025,-0.434,0.107,-0.662,0.039,0.625,-0.116,0.74,0.839,-0.463,-0.735,-0.513,0.229,0.66,0.016,0.808,0.15,0.244,0.37,-0.304,-0.66,-0.694,-0.778,0.636,0.871,-0.428,1.291,-0.576,1.207,0.218,-0.079,0.08,-1.016,1.147,-0.288,0.684,-0.348,-0.734,-0.857,0.173,0.212,0.684,0.665,-0.892,-0.048,0.378,0.581,-0.1,0.014,0.531,-0.608,0.165,1.022,0.025,-0.354,-0.532,-0.6,0.385,0.443,0.859,-0.965,0.355,0.445,-0.738,0.284,1.086,-0.092,-0.399,-0.91,0.397,-0.294,0.013,0.338,-0.914,0.413,0.629,-0.268,-0.553,2.139,0.507,-0.793,-0.084,-0.199,1.067,0.331,0.73,0.71,-0.285,-0.055,0.246,0.33
4/25/10,0.558,-0.58,0.253,0.848,-0.273,0.24,-0.036,-0.325,-0.04,0.118,-0.487,-0.233,-0.453,0.039,0.569,-0.036,0.712,0.907,-0.54,-0.724,-0.529,0.103,0.324,-0.022,0.35,0.092,0.026,0.201,-0.717,-0.536,-0.732,-0.709,0.355,0.846,-0.464,0.966,-0.865,0.747,-0.224,-0.216,0.003,-1.018,0.943,-0.332,0.866,-0.375,-0.358,-0.251,-0.579,-0.183,0.057,0.348,-0.895,-0.337,0.068,0.032,-0.63,-0.375,0.55,-0.736,0.114,0.338,0.147,-0.483,0.166,-0.478,-0.429,0.8,0.715,-0.701,-0.1,-0.408,-0.756,0.548,1.114,-0.578,-0.699,-0.557,0.243,-0.005,0.042,-0.007,-0.845,1.225,1.169,-0.191,-0.447,1.853,-0.346,-0.26,0.71,-0.272,0.797,0.161,1.054,0.646,-0.484,-0.107,0.003,0.541
5/2/10,0.317,0.008,0.302,0.792,-0.469,-0.109,0.005,-0.45,-0.322,-0.204,-0.757,-0.379,-0.577,0.123,0.407,-1.036,1.056,0.549,-0.775,-0.977,-0.933,-0.037,-0.557,-0.421,0.612,-0.549,0.656,-0.019,-0.83,-0.282,-0.802,-1.19,0.428,1.261,-0.792,0.33,-0.856,-0.178,0.052,-0.403,0.053,-0.763,0.621,-0.414,0.786,-0.281,-0.427,-0.87,-0.884,0.233,0.102,0.646,-1.345,-0.32,0.322,0.354,-0.242,-0.092,0.23,-0.703,-0.073,0.581,0.03,0.202,-0.505,-0.795,-0.461,0.403,1.112,-0.86,0.401,-0.336,-0.726,-0.023,0.604,0.281,-0.747,-0.838,0.396,-0.022,-0.423,1.634,-1.035,0.625,0.674,-0.148,-0.779,0.822,-0.518,-0.866,0.286,-0.682,0.59,-0.431,0.89,0.774,-0.252,-0.345,-0.126,0.253
5/9/10,0.379,-0.013,0.283,1.083,-0.345,-0.5,-0.084,-0.576,-0.014,0.176,-0.702,-0.564,-0.091,0.278,0.317,-0.923,1.07,0.489,-0.725,-0.823,-0.961,-0.105,0.123,0.164,0.869,0.189,-0.429,0.099,-0.615,-0.281,-0.492,-1.047,-0.056,1.026,-0.432,0.854,-0.874,0.257,0.158,-0.282,0.065,-0.558,0.832,-0.315,0.467,-0.016,-0.125,-0.431,-0.648,0.925,0.695,0.168,-0.505,-0.343,0.582,0.479,-0.031,-0.15,0.957,-0.64,0.104,0.848,-0.272,0.093,-0.181,-0.12,-0.35,0.734,1.018,-0.628,0.528,-0.242,-0.47,-0.129,0.507,0.508,-0.521,-0.507,0.138,-0.022,0.028,0.458,-0.567,0.545,1.57,-0.136,-0.078,0.661,0.137,-0.372,-0.487,-0.569,0.702,-0.184,0.434,0.484,-0.093,-0.411,-0.017,0.634
5/16/10,0.55,0.762,0.233,1.069,-0.106,-0.431,-0.005,-0.579,-0.585,0.166,-0.468,-0.38,-0.035,0.475,0.233,-0.842,1.248,0.591,-0.525,-0.568,-0.656,-0.112,-0.225,-0.798,0.6,0.566,-0.249,-0.149,0.037,0.504,-0.551,-0.718,0.425,0.696,-0.629,1.104,-0.897,0.003,0.239,-0.313,0.153,-0.625,0.712,0.501,0.755,0.147,0.017,-0.107,-0.558,1.162,0.636,0.205,0.163,-0.366,0.593,0.569,-0.477,-0.888,0.942,0.146,0.199,1.16,-0.066,0.334,-0.439,-0.114,0.074,0.468,0.901,-0.403,0.298,0.128,-0.352,-0.121,0.465,0.391,-0.539,-0.484,0.574,-0.435,0.411,0.92,-0.84,1.227,1.741,-0.311,-0.125,0.475,1.357,-0.069,0.658,-0.547,0.565,-0.168,0.644,0.516,-0.164,-0.464,0.004,0.36
5/23/10,-0.427,0.256,0.641,0.488,-0.576,-0.694,-0.337,-0.223,0.176,0.751,-0.29,-0.597,-0.028,0.51,0.317,-1.114,0.715,1.064,-0.356,-0.531,-0.806,-0.514,0.053,0.298,0.376,0.164,-0.709,0.271,-0.579,0.289,-0.163,-0.473,0.611,1.041,-0.557,0.786,-0.658,0.461,0.158,-0.259,-0.144,-0.445,1.127,-0.294,0.301,0.003,0.905,0.001,-1.162,0.551,0.416,0.017,0.028,-0.284,0.262,0.338,-0.513,-1.06,0.682,-0.411,0.351,0.956,-0.172,-0.201,-0.001,-0.432,1.037,2.221,0.555,-0.652,0.502,1.194,-0.663,-0.305,0.298,-0.005,-0.665,-0.603,0.978,-0.268,-0.083,0.982,-0.634,0.493,1.881,-0.405,-0.413,0.027,-0.225,-0.006,0.518,-0.407,0.169,-0.457,0.32,0.538,0.158,-0.815,0.092,0.417
5/30/10,0.307,0.354,0.194,1.092,-0.41,-0.653,0.491,-0.238,-0.092,0.364,-0.5,-0.408,-0.552,0.719,0.201,-0.948,0.748,1.086,-0.547,-0.63,-0.746,-0.515,-0.991,-0.311,0.475,0.569,-0.261,0.11,0.531,0.67,-0.62,-0.78,0.612,1.607,-0.256,1.213,-0.857,-0.986,0.264,-0.089,-0.156,-0.56,1.931,0.158,0.473,0.361,-0.255,-0.631,-0.852,-0.037,1.378,0.473,0.451,0.07,1.415,-0.044,-0.321,-0.815,-0.001,-0.716,0.953,0.667,-0.405,0.499,-0.208,-0.337,1.104,0.414,0.87,-0.648,0.535,1.305,-0.677,-0.311,0.022,-0.126,-1.338,-0.591,0.391,0.039,0.601,1.529,-0.309,1.409,1.094,-0.536,-0.34,0.209,-0.17,-0.501,0.642,-0.767,0.31,0.423,0.615,0.274,0.573,-0.749,0.254,0.157
6/6/10,0.485,-0.146,0.335,0.588,-0.221,-0.612,-0.218,0.051,-0.614,-0.017,-0.141,-0.391,-0.434,0.905,-0.207,-1.026,0.637,0.808,-0.311,-1.053,-0.855,-1.096,-0.473,0.074,0.477,-0.099,-0.741,0.468,0.123,0.788,-0.74,-0.684,0.286,1.638,-0.657,0.786,-0.613,-0.228,1.266,-0.36,-0.346,-0.454,1.64,0.358,0.227,0.426,-0.4,-0.398,-0.956,-0.142,1.366,0.973,-0.362,-0.543,-0.233,0.077,-0.104,-0.929,0.755,-0.81,0.628,0.617,-0.818,0.143,-0.027,0.009,0.368,-0.596,0.973,-0.689,0.309,0.553,-0.648,-0.358,0.09,-0.046,-0.895,-0.727,0.685,-0.278,0.829,-0.136,-0.179,0.487,0.705,-0.741,0.053,-0.294,0.346,-0.439,1.378,-0.623,0.484,0.164,0.257,0.542,0.144,-1.145,0.653,0.379
6/13/10,-0.596,-0.178,0.987,1.398,-0.031,-0.698,-0.651,0.024,-0.554,0.271,-0.184,-0.53,-0.64,0.615,0.008,-0.983,1.055,0.823,-0.281,-0.692,-0.81,-1.206,0.019,-0.984,0.881,0.106,-1.034,0.307,0.04,0.745,-0.549,-0.322,0.634,0.935,-0.367,0.601,-0.584,0.361,0.965,-0.394,-0.389,-0.511,1.385,0.346,0.274,0.288,0.629,-0.552,-0.522,-0.035,1.29,1.211,0.163,-0.668,0.432,0.585,-0.337,-0.687,-0.763,-0.676,0.44,0.206,-0.515,-0.183,-0.204,0.116,0.263,-0.46,0.855,-0.462,0.036,0.311,-0.481,-0.443,0.122,0.321,-1.103,-0.446,0.728,-0.114,0.225,0.897,-0.208,0.861,1.373,-1.017,0.141,-0.458,-0.663,-0.568,1.087,-0.659,0.384,-0.257,-0.227,0.268,-0.488,-1.36,1.035,0.449
6/20/10,-0.041,-0.011,1.074,1.415,-0.03,-0.766,-0.08,-0.228,-0.325,-0.059,-0.22,-0.669,-0.578,0.905,-0.215,-1.148,1.606,0.905,-0.391,-0.702,-0.721,-1.069,0.51,0.05,0.94,0.11,-1.404,0.383,0.371,0.329,-0.378,-0.507,-0.144,0.818,-0.856,0.982,-0.288,0.832,1.13,-0.504,-0.48,-0.124,1.655,0.417,0.797,0.1,1.38,-0.731,-0.839,0.024,0.908,0.405,0.275,-0.85,-0.341,0.637,0.22,-1.385,-0.19,-0.612,0.618,0.113,-0.828,0.423,-0.347,0.251,0.464,0.47,0.631,-0.859,0.292,0.659,-0.424,-0.368,0.138,-0.233,-0.541,-0.871,0.713,-0.143,0.025,-0.323,0.023,0.133,0.299,-1.022,0.281,-0.668,-0.461,-0.658,1.863,-0.504,0.313,0.466,0.06,0.215,-0.011,-1.336,0.736,0.283
6/27/10,-0.207,-0.552,0.403,0.804,-0.119,-1.271,-0.451,-0.32,-0.771,-0.136,-0.138,-0.876,-0.204,0.709,0.064,-0.973,0.391,0.708,-0.255,-0.956,-0.962,-1.237,-0.629,-0.22,0.782,-0.177,-1.058,0.325,0.137,0.513,-0.234,-0.543,0.189,0.239,-0.555,0.432,-0.506,-0.366,0.64,-0.713,-0.667,0.272,1.161,-0.355,-0.216,-0.004,1.038,-0.384,-1.177,-0.215,0.647,0.622,-0.61,-0.77,-0.13,0.479,-0.374,-1.174,-0.179,-0.741,0.33,0.059,-1.232,-0.448,-0.019,-0.107,0.312,0.113,0.733,-1.002,-0.305,0.464,-0.245,-0.63,-0.467,-0.628,-0.456,-1.007,0.931,-0.687,0.606,0.272,-0.343,0.565,-0.265,-1.121,-0.085,-1.074,-0.633,-0.377,1.466,-0.732,0.023,-0.166,-0.411,-0.194,0.113,-1.499,0.196,0.174
7/4/10,-0.439,-0.486,0.006,0.824,-0.572,-1.455,-0.77,-0.518,-0.576,-0.278,-0.381,-1.098,-0.2,0.715,0.764,-1.169,0.808,0.464,-0.52,-1.05,-0.929,-1.127,-0.656,-0.47,0.939,-0.604,-1.289,-0.051,-0.273,0.328,-0.283,-0.42,0.337,0.126,-0.47,0.626,-0.05,-0.486,0.644,-0.668,-0.702,-0.442,1.067,-0.545,-0.685,0.403,0.42,-0.457,-0.937,-0.545,0.857,0.086,-0.484,-0.991,-0.422,0.199,-0.074,-0.912,0.149,-0.604,0.255,0.087,-1.426,0.361,-0.093,-0.213,0.152,-0.59,3.275,-0.757,-0.065,-0.002,-0.835,-0.788,-0.528,-0.386,-1.186,-0.773,0.573,-0.858,-0.544,0.192,-0.592,-0.043,-0.559,-1.302,-0.201,-1.296,-0.936,-0.434,0.853,-0.49,-0.085,-0.454,-0.538,-0.418,0.038,-1.491,0.051,0.218
7/11/10,-0.156,-0.779,0.128,0.699,-0.677,-1.172,-0.895,-0.771,-0.919,-0.683,-0.522,-0.907,-0.054,0.976,0.489,-0.941,0.511,-0.045,-0.664,-0.897,-0.695,-1.114,-0.291,-0.194,0.849,-0.073,-1.452,-0.29,-0.506,0.189,-0.312,-0.136,0.763,0.086,-0.558,0.543,-0.423,-0.045,0.394,-0.799,-0.439,-0.522,0.7,-0.177,-0.665,0.325,0.227,-0.322,-1.399,-0.237,0.96,0.198,0.166,-0.053,-0.055,1.295,0.13,-1.186,0.607,-0.636,0.119,-0.089,-1.048,-0.161,-0.163,-0.185,-0.344,-0.595,2.587,-0.703,-0.343,-0.299,-1.101,-0.439,-0.894,-0.418,-0.938,-0.688,0.231,-0.657,-0.158,0.073,-0.588,-0.421,-0.105,-1.005,-0.194,-1.404,-0.331,-0.276,0.983,-0.501,-0.084,0.449,-0.91,-0.636,-0.17,-1.456,0.302,0.007
7/18/10,-0.371,-0.641,-0.059,1.157,-0.821,-1.286,-0.772,-0.962,-0.512,-0.346,-0.725,-1.088,0.241,1.073,0.287,-1.179,0.757,-0.341,-0.725,-0.806,-0.513,-1.123,-0.555,-0.387,0.729,-0.03,-1.289,-0.294,-0.497,0.215,0.018,-0.341,1.338,-0.642,-0.814,0.709,-0.474,-0.637,0.219,-0.509,-0.423,-0.425,0.567,-1.1,-0.622,0.465,-0.084,-0.434,-1.178,-0.281,0.313,0.371,0.18,-0.012,0.458,1.993,0.471,-1.195,-0.408,-0.395,0.078,0.553,-1.336,-0.183,-0.129,-0.038,-0.068,-0.583,0.21,-0.198,-0.508,0.085,-0.989,-0.483,-0.926,-0.316,-0.761,-0.231,-0.206,-0.556,0.039,-0.885,-0.036,-0.332,-0.397,-1.007,-0.052,-1.43,-0.336,-0.448,0.031,-0.374,-0.119,0.514,-0.961,-0.908,0.355,-1.342,0.137,-0.529
7/25/10,-0.542,-0.942,-0.462,0.77,-1.263,-1.473,-0.964,-0.996,-0.742,-0.537,-0.702,-1.255,-0.126,0.804,0.037,-1.102,0.854,-0.456,-0.81,-0.805,-0.704,-1.121,-0.584,-0.843,0.459,-0.001,-1.609,-0.399,-0.393,-0.422,-0.328,-0.197,1.104,-0.566,-0.589,0.457,-0.45,-0.326,-0.604,-0.731,-0.455,-0.227,0.206,-0.782,-0.736,-0.405,0.337,-0.103,-0.977,-0.523,0.403,-0.597,0.281,-0.331,-0.25,1.137,0.396,-0.835,-0.277,-0.555,-0.218,0.253,-1.106,-0.455,-0.447,-0.492,0.049,-0.483,-0.036,-0.196,-0.402,0.062,-1.058,-0.695,-1.126,-0.674,-0.571,-0.082,0.017,-0.666,-0.59,-0.037,-0.432,-0.47,-0.823,-1.133,-0.462,-1.229,-0.166,0.005,-0.226,-0.662,-0.176,0.458,-1.13,-1.007,-0.225,-1.41,0.02,-0.365
8/1/10,-0.118,-0.535,-0.313,0.382,-1.074,-1.688,-1.009,-0.849,-0.607,-0.541,-0.808,-1.272,-0.254,0.574,0.153,-1.053,0.98,-0.662,-0.856,-0.775,-0.57,-1.3,0.009,-0.846,-0.05,-0.546,-1.361,-0.58,-0.072,-0.256,0.13,-0.191,0.92,-0.643,-0.637,0.299,-0.539,0.095,-0.738,-0.803,-0.317,-0.492,0.147,-0.551,-0.756,-0.344,-0.205,0.254,-0.678,-0.267,-0.304,-0.104,-0.337,0.066,-0.048,0.095,0.042,-0.6,0.686,-0.608,-0.317,-0.281,-1.336,-0.374,-0.552,-0.494,-0.562,-0.365,0.068,0.499,-0.378,-0.465,-1.032,-0.766,-1.298,-0.704,-1.256,0.434,-0.423,-0.354,-0.018,-0.588,-0.148,-0.654,-0.753,-0.902,-0.48,-1.518,-0.19,0.302,0.224,-0.647,-0.214,-0.357,-1.202,-1.169,-0.002,-1.469,-0.109,-0.288
8/8/10,-1.095,-1.066,-0.706,0.328,-1.536,-1.82,-0.977,-1.204,-1.199,-1.115,-0.958,-1.45,-0.323,0.353,0.213,-1.137,0.6,-0.905,-1.075,-0.846,-0.984,-1.392,-1.016,-1.073,-0.24,-0.431,-1.485,-0.839,-0.761,-0.737,-0.597,-1.061,0.209,-0.63,-0.778,0.134,-0.879,-1.081,-0.358,-0.929,-0.418,-1.052,0.032,-1.597,-1.078,-0.869,-0.522,-0.46,-1.127,-0.839,-0.257,-0.486,0.046,-0.463,-0.508,0.389,0.178,-0.563,-0.442,-0.869,-0.545,0.182,-1.208,-0.691,-0.928,-0.871,-0.786,-0.681,-0.115,0.255,-0.964,-0.801,-1.196,-0.873,-1.146,-0.062,-1.16,0.193,-0.539,-0.542,-0.739,0.278,-0.91,-0.521,-0.833,-1.161,-0.861,-1.371,-0.578,-0.455,-0.63,-0.643,-0.176,-0.87,-1.254,-1.263,-0.131,-1.491,0.127,-0.466
8/15/10,-1.019,-1.057,-0.633,-0.152,-1.578,-1.906,-1.063,-1.167,-1.17,-1.26,-1.195,-1.537,-0.497,0.029,-0.145,-1.255,-0.068,-1.124,-1.259,-0.972,-1.3,-1.417,-0.675,-0.954,-0.724,-0.647,-1.77,-0.887,-0.964,-0.697,-1.092,-1.243,0.822,-1.048,-0.78,-0.252,-1.061,-0.509,-0.783,-0.884,-0.638,-1.355,-0.588,-1.151,-1.24,-0.878,-1.145,-0.788,-1.188,-0.689,-0.711,-0.769,-0.275,-0.412,-0.692,-0.003,-0.175,-1.008,-0.142,-0.99,-0.62,-0.495,-1.174,-0.519,-1.116,-0.722,-0.799,-1.119,-0.469,-0.001,-0.887,-0.803,-1.384,-0.912,-1.43,-0.694,-1.092,-0.054,-1.014,-0.782,-0.617,-0.709,-0.817,-1.066,-1.162,-1.132,-0.677,-1.485,0.148,-0.758,-0.728,-0.458,-0.382,-1.1,-1.325,-1.357,-1.034,-1.515,-0.28,-0.643
8/22/10,-1.56,-1.537,-0.719,-0.673,-1.327,-1.965,-1.38,-1.5,-1.563,-1.166,-1.438,-1.717,-0.481,-0.485,-0.42,-0.989,-0.05,-1.389,-1.508,-0.958,-0.581,-1.509,0.125,-1.433,-0.71,-1.48,-1.804,-1.269,-1.243,-0.996,-1.239,-1.628,0.448,-1.403,-0.727,-0.796,-1.515,0.374,-0.971,-1.05,-0.753,-1.644,-0.95,-1.141,-1.447,0.31,-0.682,-0.968,-0.463,-1.174,-0.576,-1.011,-0.197,-0.595,-0.815,-1.066,-0.442,-0.418,0.022,-1.316,-1.028,-0.135,-1.17,-1.028,-0.82,-1.179,-1.163,-0.835,-0.88,-0.084,-0.967,-1.131,-1.391,-1.151,-1.296,-1.107,-1.394,-0.03,-1.292,-0.667,-0.442,-1.189,-1.175,-1.066,-1.383,-0.189,-1.176,-1.584,-0.839,-0.891,-1.165,-0.74,-0.44,-1.212,-1.284,-1.335,-1.073,-1.457,-0.404,-0.73
